Wavelength(nm)	T%
484.5		8.81E-05
484		0.00018441
483.5		0.000171518
483		0.000138104
482.5		0.000178761
482		0.000179595
481.5		0.000130684
481		6.99E-05
480.5		0.000108631
480		0.000145398
479.5		0.000164177
479		0.000136984
478.5		7.08E-05
478		0.000111367
477.5		0.000165973
477		8.05E-05
476.5		7.75E-05
476		3.74E-05
475.5		0.000104905
475		0.00013071
474.5		0.000144001
474		4.70E-05
473.5		0.000170458
473		0.000185991
472.5		8.93E-05
472		9.06E-05
471.5		9.03E-05
471		6.57E-05
470.5		0.000155801
470		0.000189193
469.5		0.000131173
469		9.98E-05
468.5		0.000179025
468		0.000146271
467.5		0.000155791
467		8.73E-05
466.5		0.00017591
466		0.000112458
465.5		0.00019466
465		0.000187055
464.5		0.000209469
464		0.000188678
463.5		9.03E-05
463		0.000102699
462.5		0.000149263
462		7.91E-05
461.5		0.000180848
461		0.000113406
460.5		0.000175493
460		7.28E-05
459.5		0.000206618
459		8.14E-05
458.5		9.75E-05
458		0.000129644
457.5		0.0001336
457		0.000173734
456.5		7.39E-05
456		0.000174631
455.5		0.000145235
455		8.09E-05
454.5		0.000183495
454		0.000120754
453.5		0.000103165
453		0.000117515
452.5		0.000146005
452		0.000108161
451.5		0.000223713
451		0.000101564
450.5		0.000110162
450		0.000145767
449.5		5.40E-05
449		0.000159507
448.5		6.88E-05
448		0.000184991
447.5		0.000129872
447		0.000107616
446.5		0.000150086
446		0.000182801
445.5		0.000112647
445		0.00016545
444.5		8.53E-05
444		7.00E-05
443.5		8.48E-05
443		-5.20E-05
442.5		-9.87E-06
442		0.000159937
441.5		0.000310569
441		-3.18E-05
440.5		-0.00027017
440		-5.81E-05
439.5		0.000144591
439		0.000263746
438.5		0.000116445
438		0.000226981
437.5		6.88E-05
437		0.000255531
436.5		0.000146202
436		7.73E-06
435.5		9.88E-05
435		7.26E-05
434.5		0.000161539
434		0.000120414
433.5		8.56E-05
433		0.00017371
432.5		7.63E-05
432		0.000203794
431.5		0.000119144
431		0.000121937
430.5		0.000245681
430		6.01E-05
429.5		-0.00017979
429		0.000273631
428.5		-6.98E-05
428		-0.000133094
427.5		0.000126906
427		6.26E-05
426.5		0.000278233
426		0.000211794
425.5		7.57E-05
425		0.000190176
424.5		0.000138053
424		0.000171378
423.5		7.44E-05
423		8.60E-05
422.5		0.000131786
422		0.000267436
421.5		0.000173156
421		7.26E-05
420.5		0.000233063
420		0.000177076
419.5		0.000233467
419		7.99E-05
418.5		0.000191533
418		0.000155279
417.5		0.000178533
417		0.000221946
416.5		6.71E-05
416		0.000313575
415.5		0.00040877
415		0.000491326
414.5		0.000582003
414		0.000498856
413.5		0.000285052
413		0.000478654
412.5		0.000264004
412		0.000174457
411.5		0.000274715
411		0.000138669
410.5		0.000326769
410		0.000212
409.5		0.000304577
409		0.000282812
408.5		0.000295365
408		0.000292289
407.5		0.000105264
407		0.0002188
406.5		0.000235748
406		0.000402165
405.5		0.000185627
405		0.000228606
404.5		0.000251845
404		0.00032034
403.5		0.000294889
