Wavelength(nm)	T%
383		0.000116597
382.5		9.01E-05
382		-5.77E-05
381.5		0.000230829
381		0.00012261
380.5		0.000195649
380		0.000190232
379.5		0.000175662
379		8.29E-05
378.5		6.39E-05
378		0.000128043
377.5		0.000172795
377		0.000136083
376.5		0.000173137
376		9.91E-05
375.5		0.000243273
375		0.000121322
374.5		9.67E-05
374		0.000286217
373.5		0.000121185
373		8.69E-05
372.5		0.000169245
372		0.000180564
371.5		0.000216586
371		0.000142097
370.5		0.00016435
370		0.000246929
369.5		0.000113412
369		0.000292854
368.5		6.52E-05
368		7.83E-05
367.5		0.000172391
367		0.000147992
366.5		0.000105858
366		3.55E-05
365.5		0.000137146
365		0.000202795
364.5		0.000236881
364		7.38E-05
363.5		0.000158649
363		0.000158338
362.5		0.00018034
362		0.000160311
361.5		0.00016692
361		-2.49E-05
360.5		0.000146645
360		0.000218592
359.5		9.11E-05
359		8.72E-05
358.5		4.39E-05
358		0.000178338
357.5		0.000161451
357		3.30E-05
356.5		0.000193162
356		0.000195067
355.5		0.000140293
355		0.00017455
354.5		0.000241029
354		0.000111501
353.5		7.19E-05
353		0.000216205
352.5		0.000269292
352		0.000181371
351.5		0.000141128
351		7.97E-05
350.5		0.000166266
350		0.00016743
349.5		-0.000640565
349		0.000146194
348.5		0.000128147
348		0.000201024
347.5		0.000167676
347		0.000124363
346.5		1.26E-05
346		0.000125632
345.5		8.35E-05
345		0.000124237
344.5		0.000234809
344		0.000168468
343.5		0.000248466
343		0.000100647
342.5		0.000153282
342		0.000227084
341.5		0.00012645
341		0.000199392
340.5		0.000139742
340		0.00019081
339.5		0.000165799
339		0.000167997
338.5		0.000275485
338		0.000137561
337.5		0.00013001
337		-1.18E-05
336.5		0.000231432
336		0.000260135
335.5		0.000198614
335		0.000311161
334.5		-0.000122203
334		0.000129361
333.5		9.71E-05
333		8.52E-05
332.5		0.000135877
332		0.000228193
331.5		0.000171111
331		0.000149644
330.5		0.00015157
330		0.000119887
329.5		0.000165919
329		5.47E-05
328.5		0.000286317
328		0.000189228
327.5		0.000247262
327		8.03E-05
326.5		0.000158796
326		0.000129788
325.5		0.000139592
325		0.000206767
324.5		0.000243341
324		0.000129383
323.5		0.000122147
323		0.000119287
322.5		8.58E-05
322		0.000123512
321.5		0.000106531
321		0.000194247
320.5		0.000169869
320		0.000208321
319.5		0.000337588
319		9.00E-05
318.5		0.000147416
318		0.000210062
317.5		6.28E-05
317		0.000139022
316.5		0.000151866
316		0.000209165
315.5		0.000184092
315		9.17E-05
314.5		0.000160654
314		8.76E-05
313.5		0.000133814
313		0.000214935
312.5		7.84E-05
312		0.00010416
311.5		0.000125141
311		0.00011069
310.5		0.000161954
310		0.000260613
309.5		0.000224391
309		0.000148352
308.5		0.000183065
308		0.000196968
307.5		-3.22E-06
307		0.000287409
306.5		0.000165225
306		9.88E-05
305.5		0.000247592
305		0.000121564
304.5		3.88E-05
304		0.000104216
303.5		7.52E-05
303		8.54E-05
302.5		0.000162376
302		0.000149483
301.5		0.000160113
301		0.000141441
300.5		0.000189627
300		0.000198194
